Ensembl_gene,Symbol,RNA_Seq_Enrich,RNA_Seq_Hedges_g,RNA_Seq_Var_g,RNA_Seq_SEg
ENSMUSG00000076441,Ass1,1.6171477010888573,4.702636402437391,0.8710578818816386,0.9333048172390618
ENSMUSG00000036764,Dnajc12,1.5073387970288574,4.698041108250188,0.8697873266251497,0.9326238934453426
ENSMUSG00000074274,D930028M14Rik,1.6279514380622,4.692651566382525,0.868298752174082,0.9318254944860019
ENSMUSG00000005892,Trh,3.441193751708985,4.682324143608409,0.8654511245960191,0.9302962563592413
ENSMUSG00000044770,Scml4,0.8497860048735397,4.675860545189807,0.8636720790737985,0.9293395929765387
ENSMUSG00000031893,Tsnaxip1,1.2277294278521975,4.675498202247262,0.8635724202842294,0.9292859733603157
ENSMUSG00000040564,Apoc1,2.5771489544932855,4.666933327594729,0.8612189863135542,0.9280188501930089
ENSMUSG00000057176,Gm166,1.007924512640571,4.665551994069156,0.8608398311708559,0.9278145456775594
ENSMUSG00000010044,Zmynd10,1.7625187360812857,4.657607315605488,0.8586613163772997,0.926639798615028
ENSMUSG00000042655,Fam159b,1.2078497831446455,4.655070454926894,0.8579664644346973,0.9262647917494744
ENSMUSG00000021928,Ebpl,0.965672122590286,4.642462008502774,0.85451859855406,0.9244017517043441
ENSMUSG00000038295,Atg9b,1.6200826437301434,4.641247797080814,0.8541870577751157,0.9242224070942642
ENSMUSG00000026114,Cnga3,0.8373879135052371,4.632316966157906,0.8517511566294358,0.9229036551176053
ENSMUSG00000020766,Galk1,1.1966324307935716,4.628279100947057,0.8506513613738155,0.9223076283831851
ENSMUSG00000026192,Atic,0.9518525572417151,4.622342876803153,0.8490362506229201,0.921431631008465
ENSMUSG00000005103,Wdr1,0.45788149953500046,4.6097973733235165,0.8456297256925537,0.9195812773716925
ENSMUSG00000067148,Polr1c,0.756319268101572,4.609504952717697,0.8455504341051592,0.9195381634848873
ENSMUSG00000006373,Pgrmc1,1.6745189709918575,4.607700669103865,0.8450613031325482,0.9192721594460197
ENSMUSG00000052221,Ppp1r36,2.4773663749707713,4.605008877312606,0.8443319297227748,0.9188753613645188
ENSMUSG00000005237,Dnahc2,1.0193821796068145,4.597226442204141,0.8422255826866875,0.9177284907240744
ENSMUSG00000002014,Ssr4,1.0400200635835724,4.588529650705886,0.8398759766427503,0.9164474762051289
ENSMUSG00000036377,C530008M17Rik,1.149084826722714,4.578903809201453,0.8372805571872354,0.9150303586150764
ENSMUSG00000040856,Dlk1,3.5351424513712137,4.56220956758387,0.8327922055588302,0.9125744931559452
ENSMUSG00000031984,2810004N23Rik,1.3470094939172856,4.561189164494665,0.8325183954338226,0.9124244601246848
ENSMUSG00000006941,Eif1b,0.7710634835128571,4.558314032989885,0.8317472256999688,0.9120017684741455
ENSMUSG00000035578,Iqcg,1.9510397375241424,4.556889396809147,0.8313652889764136,0.9117923497027235
ENSMUSG00000027378,Nphp1,0.9180836430805726,4.553718590926641,0.830515642817569,0.9113263097362925
ENSMUSG00000020904,Wdr16,1.9395731348935856,4.541890689559625,0.8273514672457304,0.9095886252838314
ENSMUSG00000043909,Trp53bp1,0.8861076392177134,4.538870886283798,0.8265449344941498,0.9091451668980867
ENSMUSG00000038503,Mesdc2,1.2916017527767147,4.538388698114731,0.8264162007535868,0.909074364809385
ENSMUSG00000037101,Ttc29,1.0030520145279158,4.5329204085118855,0.8249572435397057,0.9082715692675323
ENSMUSG00000057497,Fam136a,1.0760599514399996,4.526415150681097,0.8232239107871122,0.9073168745191021
ENSMUSG00000029790,Cep41,0.8430947686884859,4.520629835816799,0.8216844989095132,0.9064681455569816
ENSMUSG00000024907,Gal,5.4817274086845424,4.5202542063466975,0.8215846158953366,0.9064130492746321
ENSMUSG00000051435,Fhad1,1.898124868714243,4.514055913289999,0.8199376364339658,0.9055040786401604
ENSMUSG00000028729,Ebna1bp2,0.6399889482951426,4.513024490338658,0.8196637912012628,0.905352854527594
ENSMUSG00000030866,Ern2,1.6301329257628572,4.50485854325516,0.8174979219172186,0.9041559168181219
ENSMUSG00000050394,Armcx6,1.6008949064421285,4.500734307095066,0.8164055339267333,0.9035516221703845
ENSMUSG00000051989,Smim11,1.4858307183571418,4.484316868537288,0.8120669596439558,0.901147579280972
ENSMUSG00000039954,Stk32a,1.8924620827734286,4.469712512709309,0.8082208469622529,0.8990110382872131
ENSMUSG00000001285,Myg1,0.9347346088855715,4.465378829135855,0.807081968768857,0.8983774088704908
ENSMUSG00000052273,Dnahc3,0.9788299730479543,4.463560532096106,0.8066044551215442,0.8981116050478049
ENSMUSG00000029642,Polr1d,0.9162486890039991,4.45993323653469,0.8056524507292124,0.8975814451787717
ENSMUSG00000009210,2310007L24Rik,1.7095774593794517,4.459456373661391,0.8055273529128129,0.8975117564203896
ENSMUSG00000071550,Wdr52,1.4604264792426993,4.444931332770518,0.8017233353968097,0.8953900465142606
ENSMUSG00000030541,Idh2,0.8184429133034294,4.442263350929136,0.8010259567486643,0.8950005344963009
ENSMUSG00000028140,Mrpl9,0.8296977175594291,4.4365487858893005,0.7995336464712428,0.8941664534477027
ENSMUSG00000071653,1810009A15Rik,1.1656580495415723,4.4315847815583655,0.7982388978407687,0.893442162560492
ENSMUSG00000032221,Mns1,2.5967416235824716,4.426731220075264,0.7969743572128078,0.8927342030037876
ENSMUSG00000078695,Cisd3,1.2977666333755717,4.422643389273424,0.7959103940920691,0.8921381025895425
ENSMUSG00000024552,Slc14a2,1.4941919479560712,4.422428388591937,0.7958544618432444,0.892106754734681
ENSMUSG00000048232,Fbxo10,1.2959558387450003,4.419243187602508,0.795026152988753,0.8916423907535762
ENSMUSG00000039552,Rsph4a,1.40728576917166,4.418198150530107,0.7947545219939438,0.8914900571481119
ENSMUSG00000003234,Abcf3,0.6293728694122862,4.4138977726941935,0.7936374234776822,0.8908633023520961
ENSMUSG00000079460,4933403O08Rik,0.9229757922019414,4.404023225888091,0.7910764536649463,0.889424788087754
ENSMUSG00000026864,Hspa5,1.0311238800098579,4.403797107859669,0.7910178769894003,0.8893918579509261
ENSMUSG00000043164,Tmem212,3.1948333538771148,4.392795423376928,0.7881714847672857,0.8877902256542847
ENSMUSG00000048578,Mlec,1.1097267816830003,4.3913619110540765,0.7878011260089101,0.8875816165338881
ENSMUSG00000008496,Pou2f2,2.2562363658514286,4.375921549532761,0.7838196546503419,0.8853358993344514
ENSMUSG00000029070,Mxra8,1.270128336275,4.372304093008492,0.7828888803583895,0.8848100815194125
ENSMUSG00000041132,N4bp2l1,1.0605152936464282,4.37158409000775,0.7827037148957446,0.8847054396214282
ENSMUSG00000045709,1700023L04Rik,1.2044263744901142,4.370707405423338,0.7824782963020246,0.88457803290723
ENSMUSG00000047935,Gm5607,0.8177306226983859,4.368789278046931,0.7819852531301251,0.884299300650026
ENSMUSG00000039676,Capsl,1.5547961034109279,4.368412312182456,0.7818883817551089,0.8842445259966888
ENSMUSG00000074673,Ttll9,1.2056909489740713,4.3641140581710465,0.7807844224462527,0.8836200667969536
ENSMUSG00000040681,Hmgn1,1.425859527589144,4.354995789951932,0.77844609355722,0.882295921761639
ENSMUSG00000028647,Mycbp,1.177003164199257,4.350393455582809,0.777267707906593,0.8816278738257957
ENSMUSG00000031026,Trim66,0.8310058397242857,4.338197403880736,0.7741510460436467,0.8798585375181892
ENSMUSG00000030319,Cand2,0.8663575113052715,4.33440707061607,0.7731842207133237,0.879308944975157
ENSMUSG00000035296,Sgcg,1.4580448033328486,4.333879797504677,0.7730497926372237,0.8792325020364202
ENSMUSG00000038872,Zfhx3,1.368040930437274,4.33087507086249,0.7722840508783708,0.8787969338125678
ENSMUSG00000025040,Fundc1,1.099846379933,4.323016655795579,0.770283878139189,0.8776581784152581
ENSMUSG00000066357,Wdr6,1.9485374246820015,4.321573456913499,0.7699169409984035,0.8774491102043488
ENSMUSG00000043913,Ccdc60,1.087292555961986,4.3205548245013805,0.769658024763782,0.8773015586238189
ENSMUSG00000046807,Fam211b,0.966815714782314,4.318628120753129,0.7691684616413569,0.8770224977965827
ENSMUSG00000035580,Kcnh8,1.0365755949487372,4.313787100225781,0.7679393528388464,0.8763214894311598
ENSMUSG00000033731,3300002A11Rik,1.4510796577822143,4.313338544520224,0.767825536767361,0.8762565473463585
ENSMUSG00000029993,Nfu1,0.7449032460080005,4.305556925185104,0.7658529201898774,0.8751302304170948
ENSMUSG00000025169,Ogfod3,0.9014209062702858,4.301505352282401,0.7648272690047229,0.8745440349146079
ENSMUSG00000031212,Pgr15l,0.7318498677781716,4.298476676221011,0.764061193719484,0.8741059396431785
ENSMUSG00000071644,Eef1g,0.9300745863937143,4.297107390138946,0.7637150227303875,0.8739079028881633
ENSMUSG00000019767,Ccdc170,0.9985953492212056,4.29537992486717,0.7632784573352448,0.873658089492248
ENSMUSG00000025538,Sumf2,0.8870905934634283,4.293754530678026,0.7628678476518971,0.8734230633844615
ENSMUSG00000042156,Dzip1,0.9101590907391435,4.285864093217373,0.7608767610581295,0.8722825007175884
ENSMUSG00000029754,Dlx6,2.097958125396572,4.279127937173718,0.7591798456807949,0.8713092709714473
ENSMUSG00000037795,N4bp2,1.0476902525801428,4.277890542369294,0.7588684218511493,0.8711305423707456
ENSMUSG00000004394,Tmed4,0.9301958544504298,4.276519911428834,0.7585235706851092,0.8709325867626663
ENSMUSG00000050640,Tmem150c,0.5776755165941432,4.274943261730859,0.7581270218077794,0.8707048993819774
ENSMUSG00000038991,Txndc5,0.6974243434471434,4.273841447606007,0.7578499873447484,0.8705457985337408
ENSMUSG00000022982,Sod1,1.0249234640515734,4.2705539737576705,0.75702382627129,0.8700711616133993
ENSMUSG00000026156,B3gat2,1.179788440146686,4.266438145242657,0.755990391106707,0.8694770791152041
ENSMUSG00000037738,Nek5,1.3496796455304856,4.266271786348338,0.7559486413364197,0.869453070232327
ENSMUSG00000041911,Dlx1,1.6547709906071715,4.265570161910357,0.75577257813607,0.8693518149380434
ENSMUSG00000028964,Park7,0.798622067318429,4.258998246761065,0.7541248504811839,0.868403621872447
ENSMUSG00000039154,Shd,1.0670588281138569,4.256876319800523,0.7535933780154376,0.8680975624982699
ENSMUSG00000023147,Wrb,0.9960581076565709,4.250232159707942,0.7519309488782961,0.8671395209989544
ENSMUSG00000040183,Ankrd6,1.1819717968268573,4.241724142475222,0.7498059573912821,0.86591336598489
ENSMUSG00000054277,Arfgap3,0.7559958590061431,4.240174948263836,0.7494194835979604,0.865690177602796
ENSMUSG00000042712,Wbp5,2.008511608036428,4.239605745480457,0.749277521398745,0.8656081800669082
ENSMUSG00000027301,Oxt,7.231979482695228,4.233306038284421,0.7477076136535814,0.8647008810297243
ENSMUSG00000038383,Pigu,0.5206053621664282,4.2326030653280124,0.74753257526678,0.8645996618474818
ENSMUSG00000002768,Mea1,1.0967096662455722,4.227576722190766,0.7462818762486955,0.8638760769049548
ENSMUSG00000038982,Bloc1s5,0.6098051409108574,4.22507524061539,0.7456599893914008,0.8635160620344018
ENSMUSG00000022661,Cd200,1.429402973209286,4.2215999399908695,0.7447966148169807,0.8630159991662847
ENSMUSG00000044708,Kcnj10,1.2406519719532854,4.21618126367123,0.7434518617229049,0.8622365462695866
ENSMUSG00000061702,Tmem91,1.893283903680285,4.209803713064167,0.7418713574404493,0.8613195443274518
ENSMUSG00000031355,Arhgap6,1.3839752696888858,4.209738917428833,0.7418553118635679,0.8613102297451064
ENSMUSG00000021186,Fbln5,1.3114238492952137,4.2086076917958986,0.7415752221732363,0.8611476192693308
ENSMUSG00000035126,Wdr78,0.9347126920280144,4.207610450548311,0.7413283692355821,0.8610042794525368
ENSMUSG00000068617,Efcab1,1.487942924118343,4.204224992122471,0.7404907833774595,0.8605177414658338
ENSMUSG00000097929,AC122013.1,1.4070106784922578,4.203820763825844,0.7403908195535214,0.8604596559708778
ENSMUSG00000036160,Surf6,0.6495730322341431,4.2021667135829155,0.7399818805644314,0.8602219949317916
ENSMUSG00000086496,Gm14204,0.5063140048359327,4.201635157535082,0.7398504955141555,0.8601456245974606
ENSMUSG00000034707,Gns,0.45876114142257096,4.195153151562051,0.7382496710443364,0.8592145663594958
ENSMUSG00000024853,Sf3b2,0.4612114052455709,4.193411283267137,0.737819912972899,0.858964442205205
ENSMUSG00000034227,Foxj1,2.0684429955856287,4.1909699882015685,0.7372178909544905,0.8586139359191013
ENSMUSG00000032202,Rab27a,1.2719193631557149,4.1888247162832055,0.7366891574762208,0.8583059812655512
ENSMUSG00000004317,Clcn5,0.9678630566147284,4.186924596522706,0.7362210713945074,0.8580332577438403
ENSMUSG00000008318,Relt,1.3712663233325717,4.1758386310605795,0.7334943271501272,0.8564428335564068
ENSMUSG00000049940,Pgrmc2,0.8408290119100004,4.174522063715627,0.733170979732206,0.856254039250155
ENSMUSG00000033009,Ogfod1,0.7118803762377142,4.169863110322732,0.7320275649787295,0.8555860944280999
ENSMUSG00000026621,Marc1,0.6505863735355186,4.1681427074380775,0.731605661176931,0.855339500535858
ENSMUSG00000037499,Nenf,1.1254663028171432,4.154568013336799,0.7282827714084619,0.8533948508213897
ENSMUSG00000027886,1700013F07Rik,1.1978529876022572,4.144488449070306,0.7258224516154006,0.8519521416226387
ENSMUSG00000030034,Ino80b,1.267998982329571,4.132024515224535,0.7227883954371468,0.8501696274492208
ENSMUSG00000039316,Rftn1,1.4599918023564282,4.128583042332974,0.7219522584672303,0.8496777380084937
ENSMUSG00000025407,Gli1,1.2743300286286572,4.127189964439295,0.7216139956769075,0.849478661107451
ENSMUSG00000015942,Gtf2ird2,0.7098581459401427,4.1264856705091395,0.7214430246871674,0.8493780222534413
ENSMUSG00000002015,Bcap31,0.8248439811060004,4.125156625581464,0.7211204716477964,0.8491881250039924
ENSMUSG00000023911,Flywch2,1.994395264069429,4.1245767335884045,0.7209797671089773,0.8491052744559872
ENSMUSG00000010311,Optc,0.74093580015593,4.122779392808759,0.720543787418088,0.8488485067537599
ENSMUSG00000047773,Ankfn1,1.4614566356202,4.11743024263141,0.7192473721582994,0.848084531257527
ENSMUSG00000000325,Arvcf,0.8082476290288576,4.116767863773528,0.7190869557248496,0.8479899502499129
ENSMUSG00000074797,Itpa,0.9520597159801438,4.109107173442159,0.7172335474494188,0.8468964207324404
ENSMUSG00000037493,Cib2,1.4707481041927144,4.1049429969858116,0.7162275252632143,0.8463022658974831
ENSMUSG00000072944,Nup62cl,0.8808426943221613,4.092318818702812,0.7131838871869296,0.8445021534531038
ENSMUSG00000024063,Lbh,1.1071755642775711,4.08706438746612,0.7119198281688308,0.8437534166857227
ENSMUSG00000045518,Onecut3,0.1293556557988843,4.083067852639946,0.7109594688149473,0.8431841250966169
ENSMUSG00000038756,Ttll6,1.11235841931612,4.08248407103421,0.7108192659027788,0.8431009820316774
ENSMUSG00000046834,Krt1,1.4548833310025857,4.068587416762677,0.7074877181848831,0.8411228912500736
ENSMUSG00000021879,Dnahc12,1.1489920359126726,4.067397740168421,0.7072030360933415,0.8409536468161259
ENSMUSG00000045064,Zc2hc1c,0.4988783811083557,4.065061712479474,0.706644281668029,0.8406213664117924
ENSMUSG00000078681,Tm2d3,1.0878016774689998,4.06353496384534,0.7062792721423523,0.8404042313924606
ENSMUSG00000027702,Lrrc34,1.026782345437613,4.062810742354848,0.706106175842364,0.8403012411286586
ENSMUSG00000066705,Fxyd6,1.773217469215,4.059669512886823,0.7053557471855636,0.839854598835753
ENSMUSG00000025268,Maged2,1.0709156461091434,4.054405643642768,0.704099528636728,0.839106386959799
ENSMUSG00000021950,Anxa8,1.809726552704657,4.053597398295125,0.7039067858209245,0.8389915290519473
ENSMUSG00000067071,Hes6,1.9269247248119994,4.051879346104149,0.7034972084068182,0.8387474044113747
ENSMUSG00000026556,Vangl2,1.0305612726185998,4.050673816511754,0.7032099181829508,0.8385761254548991
ENSMUSG00000002660,Clpp,0.650532143996144,4.047864501271417,0.702540760914698,0.8381770462824056
ENSMUSG00000022751,Nit2,0.9698313833624286,4.047575645406337,0.7024719839921458,0.8381360175962764
ENSMUSG00000059361,Nrsn2,2.0417531734652847,4.0466515076200045,0.7022519786638144,0.8380047605257469
ENSMUSG00000018593,Sparc,2.5005008185244275,4.043802123176807,0.7015739547604612,0.8376001162610123
ENSMUSG00000032899,Styk1,0.5675107999618243,4.037578203177747,0.700094605800661,0.8367165624036977
ENSMUSG00000054619,Mettl7a1,1.2377017428435715,4.030045774508537,0.6983072880906042,0.8356478253969217
ENSMUSG00000001663,Gstt1,1.2175600884578572,4.0298651471197315,0.698264469247552,0.8356222048554909
ENSMUSG00000050711,Scg2,2.697192095663571,4.028238915260466,0.697879047319566,0.8353915532967555
ENSMUSG00000038515,Grtp1,1.0419628140427148,4.026622587859105,0.6974961269265759,0.8351623356728773
ENSMUSG00000063480,Nhp2l1,1.08730027505743,4.025710442896579,0.6972801006027354,0.8350329937210478
ENSMUSG00000025047,Pdcd11,0.5456438453598569,4.0183916196112754,0.6955485311473106,0.8339955222585494
ENSMUSG00000079111,Kdelr2,0.7896596400044293,4.017231628005494,0.6952743765733558,0.8338311439214512
ENSMUSG00000048351,Selrc1,0.46739436657785727,4.01528937659495,0.6948155184777262,0.8335559480189234
ENSMUSG00000039043,2610034B18Rik,0.7247913345862855,4.006003450869538,0.6926247793772081,0.832240818139322
ENSMUSG00000014771,Pdcd2,1.4225535701504284,4.00466683111561,0.692309861137764,0.8320515976414948
ENSMUSG00000035566,Pcdh17,1.1481418465608852,3.998231290690152,0.6907950677735374,0.8311408230700363
ENSMUSG00000022388,Ttll8,0.8915620908188999,3.9956465691969405,0.6901873634229915,0.8307751581643444
ENSMUSG00000030069,Prok2,1.4811194947341915,3.995465552666281,0.6901448186173323,0.8307495522823545
ENSMUSG00000007987,Rabl5,1.0526268167162849,3.9949688359756386,0.6900280838489111,0.8306792906103481
ENSMUSG00000070933,Speer4d,0.6514715018899214,3.9930673621739925,0.6895813473325175,0.8304103487628978
ENSMUSG00000004945,Tmem242,0.8606010915168572,3.9899428932713867,0.6888477394709787,0.8299685171565115
ENSMUSG00000025272,Tro,1.280508355040714,3.9888554510742273,0.6885925488238531,0.8298147677788418
ENSMUSG00000041096,Tspyl2,1.1127567465815726,3.9874669442593236,0.68826680829433,0.8296184715243086
ENSMUSG00000028051,Hcn3,1.172333035614,3.9856635002087017,0.687843893745362,0.8293635473936397
ENSMUSG00000025666,Tmem47,1.0386015616745712,3.9853058494189018,0.6877600459958514,0.8293129963987369
ENSMUSG00000035095,Fam167a,0.5460239245799257,3.982224381544241,0.687037937512113,0.8288775165922363
ENSMUSG00000022435,Upk3a,0.9334095171503086,3.9809778201578263,0.6867459780892643,0.8287013805281516
ENSMUSG00000023367,Tmem176a,1.259893936862143,3.9723622947867008,0.6847306191614557,0.8274845129435691
ENSMUSG00000020940,1700023F06Rik,1.616405580910743,3.9676868106129963,0.6836387493399635,0.8268244973027611
ENSMUSG00000063260,Syt10,1.7509498385845719,3.9635629922506634,0.6826767777642783,0.8262425659358626
ENSMUSG00000068290,Ddrgk1,0.652096213789001,3.9628034870137188,0.6824997155039565,0.8261354099080589
ENSMUSG00000027245,Hypk,1.348986077796856,3.9601298435107695,0.6818766831738547,0.8257582474149773
ENSMUSG00000028294,1700003M02Rik,1.1085766761318139,3.956443510781372,0.6810183560132489,0.8252383631492473
ENSMUSG00000031388,Naa10,0.7683163164675717,3.956345482189915,0.6809955419085583,0.8252245402970989
ENSMUSG00000060268,Gm1661,0.9699990024482885,3.9529519726295566,0.6802061220106569,0.8247460954806982
ENSMUSG00000021550,2210016F16Rik,1.0629643864201426,3.9513772556549736,0.6798400313809959,0.8245241241958878
ENSMUSG00000062252,Lhfpl5,2.0015247984897138,3.9485717981114767,0.6791881792731685,0.824128739502008
ENSMUSG00000002265,Peg3,1.8985608188262852,3.948478863186218,0.6791665936316105,0.8241156433605726
ENSMUSG00000026247,Ecel1,3.0796675821782857,3.948166560316732,0.6790940599544025,0.8240716352080094
ENSMUSG00000036504,Phpt1,1.2643422797051436,3.94552138782522,0.6784799374186081,0.8236989361524076
ENSMUSG00000039021,Ttc16,1.040665197911883,3.9306770266885183,0.6750411981936271,0.8216089082973889
ENSMUSG00000085006,BC021767,1.4009130897489144,3.930295427949888,0.6749529706297125,0.8215552145958983
ENSMUSG00000034467,Dynlrb2,2.1373532661182866,3.9277862371454746,0.6743730463281128,0.8212021957643031
ENSMUSG00000040035,Disp2,1.060384958591286,3.9274894912740765,0.6743044868974922,0.8211604513720155
ENSMUSG00000060962,Dmkn,2.181806041723671,3.925354441922393,0.6738113630931262,0.8208601361335109
ENSMUSG00000021811,Dnajc9,0.8578591484710008,3.922362967016026,0.6731208851607409,0.820439446370505
ENSMUSG00000023092,Fhl1,1.0529003302982867,3.921505492322241,0.6729230640223509,0.8203188794745315
ENSMUSG00000021090,Lrrc9,1.0270008034131,3.914442091976647,0.6712951688789688,0.8193260455270348
