Ensembl_gene,Symbol,MoEx_Enrich,MoEx_Hedges_g,MoEx_Var_g,MoEx_SEg
ENSMUSG00000005506,Celf1,-0.7425944372307578,-4.620438203129129,0.5817226810567554,0.762707467550145
ENSMUSG00000026170,Cyp27a1,-1.0196176515159086,-4.620792771352989,0.5817811926077002,0.7627458243790655
ENSMUSG00000020536,Llgl1,-0.8558437121213638,-4.624628888446031,0.5824145233230846,0.7631608764363413
ENSMUSG00000024985,Tcf7l2,-1.9545421969696957,-4.625122134479541,0.5824959948052814,0.7632142522288754
ENSMUSG00000021978,Extl3,-0.6791841035377288,-4.625929634123567,0.5826293916090316,0.7633016386783351
ENSMUSG00000043461,Sptssb,-1.494287702019395,-4.6294069513558815,0.5832041012768808,0.7636780088996152
ENSMUSG00000030737,Slco2b1,-0.829514333333333,-4.6312290299263905,0.5835054156763589,0.7638752618565148
ENSMUSG00000002897,Il17ra,-1.121348495669848,-4.634407934493007,0.5840313902416947,0.7642194647100364
ENSMUSG00000039176,Polg,-0.5536011796527269,-4.634831349992989,0.5841014748771608,0.764265317070689
ENSMUSG00000027615,Hps3,-0.7656319444431832,-4.643135302088743,0.5854772568526053,0.7651648559968011
ENSMUSG00000050121,Opalin,-1.6491506926424244,-4.64941559971512,0.5865193994485265,0.7658455454257904
ENSMUSG00000026288,Inpp5d,-1.607659696969697,-4.6495428299343695,0.5865405263863799,0.7658593385122231
ENSMUSG00000023755,Rhebl1,-1.3146743939393934,-4.6501370292461335,0.5866392025180219,0.7659237576404208
ENSMUSG00000053560,Ier2,-1.8530250505045456,-4.651496201103047,0.5868649617699865,0.7660711205690934
ENSMUSG00000021991,Cacna2d3,-0.9289868468462119,-4.652172352381898,0.5869772954733875,0.7661444351252494
ENSMUSG00000015377,Dennd6b,-0.6629373579545463,-4.653024778106294,0.5871189381413268,0.7662368681689278
ENSMUSG00000049001,Ndnf,-1.8520521969696966,-4.657782143226023,0.5879099186428282,0.7667528406486853
ENSMUSG00000053128,Rnf26,-0.8383081818181806,-4.662273908631772,0.5886574812384243,0.7672401718095999
ENSMUSG00000008604,Ubqln4,-0.6799572261075753,-4.669628617993022,0.5898830782182607,0.7680384614186068
ENSMUSG00000027931,Npr1,-1.1073122348484845,-4.67079394101439,0.5900774462439269,0.7681649863433812
ENSMUSG00000024597,Slc12a2,-1.0649549035810617,-4.672018202385495,0.5902816970297242,0.7682979220521973
ENSMUSG00000001334,Fndc5,-1.0589550349662122,-4.67219193481211,0.5903106861779732,0.7683167876455474
ENSMUSG00000037896,Rcor1,-0.6868355892243923,-4.672332304240655,0.5903341091338207,0.7683320305270507
ENSMUSG00000006471,Ndor1,-0.7884121473350003,-4.672392593681617,0.5903441696381071,0.7683385774761717
ENSMUSG00000030556,Lrrc28,-1.07725971590909,-4.673215191865164,0.5904814496379023,0.7684279078989142
ENSMUSG00000032936,Camkv,-0.6514642508396982,-4.675779332178416,0.5909095234548215,0.7687063961323735
ENSMUSG00000009216,Fam163b,-1.0268832828293943,-4.679589537383204,0.5915460569398129,0.7691203136959867
ENSMUSG00000035168,Tanc1,-1.7867917171748493,-4.680511488426288,0.5917001561345292,0.7692204860340949
ENSMUSG00000037887,Dusp8,-0.8273333030303034,-4.681422767726387,0.5918525014362528,0.7693195054307753
ENSMUSG00000058260,Serpina9,-1.7536409090909086,-4.686622208480447,0.5927222977725949,0.7698846002957813
ENSMUSG00000022421,Nptxr,-1.0355876767663643,-4.687230493540454,0.5928241187467617,0.7699507248822886
ENSMUSG00000057982,Zfp809,-1.007381268939394,-4.687291428388567,0.5928343193730019,0.7699573490609736
ENSMUSG00000001054,Rmnd5b,-0.9127135454545456,-4.687841644041222,0.5929264326758977,0.7700171638839602
ENSMUSG00000000605,Clcn4-2,-0.6486407575757553,-4.688618825947576,0.5930565615227357,0.7701016566160183
ENSMUSG00000025949,Pikfyve,-1.0176926060606064,-4.688871282350745,0.5930988366552981,0.7701291038879767
ENSMUSG00000056413,Adap1,-0.9451179242424246,-4.689076631529572,0.5931332251178552,0.7701514299914369
ENSMUSG00000026185,Igfbp5,-0.9116183838418177,-4.692504306275294,0.5937074574045598,0.7705241445954564
ENSMUSG00000021071,Trim9,-0.7953278787877247,-4.693998625933448,0.5939579294733619,0.7706866610194846
ENSMUSG00000022094,Slc39a14,-0.5857759710734847,-4.694799511361034,0.5940922036092674,0.7707737694092005
ENSMUSG00000042826,Fgf11,-1.2153217532460614,-4.694863265564471,0.5941028934391046,0.770780703857527
ENSMUSG00000031639,Tlr3,-1.2910995353539407,-4.695240219308983,0.5941661012010684,0.7708217051958698
ENSMUSG00000097970,mmu-mir-30c-2,-1.6772423484848482,-4.696050011218104,0.594301904609013,0.7709097901888475
ENSMUSG00000048939,Atp13a5,-0.797951435187878,-4.698193125016679,0.5946614212535206,0.7711429317924924
ENSMUSG00000039145,Camk1d,-1.0581211447828789,-4.7007984571869885,0.5950986979524061,0.7714264047544692
ENSMUSG00000033159,Cnppd1,-0.7971638567506059,-4.700925210337112,0.5951199782754677,0.7714401974718894
ENSMUSG00000093629,Gm19357,-1.5523531060606048,-4.703612984065755,0.5955713581091986,0.7717326986134504
ENSMUSG00000032908,Sgpp2,-1.169506924242425,-4.7040741177340735,0.5956488259889067,0.7717828878570104
ENSMUSG00000064355,mt-Tk,-4.40526818181818,-4.7044706444315585,0.5957154463314546,0.7718260466785599
ENSMUSG00000064365,mt-Ts2,-3.8127151515151505,-4.704890891224249,0.5957860580101443,0.7718717885828865
ENSMUSG00000030322,Mbd4,-0.9217545454531817,-4.7088225360841625,0.5964469754745938,0.7722997963709389
ENSMUSG00000002900,Lamb1,-1.168175094696971,-4.710888505802369,0.5967944904347151,0.7725247506939277
ENSMUSG00000024493,Lars,-0.9832856393192433,-4.711364096494019,0.5968745107138584,0.7725765403595027
ENSMUSG00000029528,Pxn,-1.0681112878787866,-4.713156454915227,0.5971761556920043,0.7727717358263074
ENSMUSG00000022947,Cbr3,-1.5797243939416679,-4.713402609694026,0.5972175912734576,0.7727985450772132
ENSMUSG00000040543,Pitpnm3,-0.7442903729625767,-4.713916148336714,0.5973040429248716,0.7728544771979209
ENSMUSG00000054364,Rhob,-0.7989705050490903,-4.7154980925572545,0.5975704144848977,0.7730267876890798
ENSMUSG00000021557,Agtpbp1,-1.4899405050503027,-4.718493866631498,0.5980750949943257,0.7733531502452975
ENSMUSG00000044067,Gpr22,-2.260369469696969,-4.719097644095006,0.5981768486561824,0.7734189347670397
ENSMUSG00000035158,Mitf,-1.1464947121212123,-4.723240686046342,0.5988754201529766,0.7738704156077919
ENSMUSG00000063015,Ccni,-0.9670877083333309,-4.729007993148931,0.5998488848126724,0.7744991186648778
ENSMUSG00000056367,Actr3b,-1.341689603731517,-4.72924468532148,0.5998888614979399,0.7745249263244791
ENSMUSG00000033083,Tbc1d4,-0.8489522272727283,-4.730526117588678,0.6001053267755675,0.7746646543992874
ENSMUSG00000038604,Fam65a,-0.6243840277780306,-4.7306861191949,0.6001323590819012,0.7746821019501491
ENSMUSG00000033721,Vav3,-1.506764504134546,-4.737350552077778,0.601259128634193,0.7754090073207771
ENSMUSG00000035486,Plk5,-1.1516088636390904,-4.738392104692071,0.6014353694294879,0.7755226427574426
ENSMUSG00000035314,Gdpd5,-1.1532343181818172,-4.740016534543696,0.60171031603555,0.7756998878661451
ENSMUSG00000026571,Dcaf6,-1.483597922078788,-4.741047286020255,0.6018848271164855,0.7758123659213518
ENSMUSG00000027340,Slc23a2,-0.6844731060601532,-4.746510408512747,0.6028103930064823,0.7764086507802977
ENSMUSG00000038115,Ano2,-1.5969690909074243,-4.751051350422027,0.6035805336533954,0.7769044559361179
ENSMUSG00000031906,Smpd3,-0.9313267424242406,-4.7533483716711595,0.6039703873698578,0.7771553174043512
ENSMUSG00000027490,E2f1,-1.1186785353536375,-4.754603224803144,0.6041834424205647,0.7772923789801137
ENSMUSG00000029822,Osbpl3,-2.4213216666666666,-4.755853503554827,0.6043957767413911,0.7774289528576814
ENSMUSG00000022883,Robo1,-0.9185795454545467,-4.756128890657617,0.6044425531212719,0.777459036297908
ENSMUSG00000009376,Met,-1.5565851414148493,-4.756672054267307,0.604534821108763,0.777518373486288
ENSMUSG00000021198,Unc79,-0.7213272811442426,-4.757684402649418,0.6047068183117271,0.7776289721401377
ENSMUSG00000040724,Kcna2,-1.195423969696968,-4.75823229481625,0.6047999200299194,0.7776888323937277
ENSMUSG00000034832,Tet3,-0.678090031898182,-4.75855921276332,0.6048554773503184,0.7777245510785412
ENSMUSG00000027222,Pex16,-0.8779439015151498,-4.76604719982501,0.6061290510929106,0.7785429025383962
ENSMUSG00000036916,Zfp280c,-1.0456422727275765,-4.7667666586111865,0.606251523712329,0.7786215535883456
ENSMUSG00000051278,4930422G04Rik,-0.86017322843712,-4.768822915135657,0.6066016597529663,0.7788463646656935
ENSMUSG00000048279,Sacs,-1.282327636363637,-4.769469632770383,0.6067118130028933,0.7789170771031364
ENSMUSG00000041180,Hectd2,-1.2133393434346962,-4.770309031037377,0.6068548071757129,0.7790088620649401
ENSMUSG00000062352,Itgb1bp1,-0.9876718939393925,-4.775324798888094,0.6077097836628355,0.7795574280723874
ENSMUSG00000025157,Zdhhc16,-0.8521957575748482,-4.775566564221453,0.6077510171348762,0.7795838743425086
ENSMUSG00000035382,Pcsk7,-0.7460829318181812,-4.777113948272112,0.6080149754467703,0.7797531503282115
ENSMUSG00000072769,Gm10419,-0.7189124358954544,-4.779274542758504,0.6083836804518336,0.779989538681022
ENSMUSG00000023885,Thbs2,-0.8461082909090916,-4.779561801602112,0.6084327136710215,0.7800209700200511
ENSMUSG00000027346,Gpcpd1,-1.4857563636363622,-4.780575653087643,0.6086057950917413,0.780131908776805
ENSMUSG00000030031,Kbtbd8,-1.6956706060606068,-4.781209163289661,0.6087139645244319,0.7802012333522884
ENSMUSG00000034687,Fras1,-0.8360136114337875,-4.781419613980669,0.6087499013428967,0.7802242634928093
ENSMUSG00000025730,Rab40c,-1.0206835858604535,-4.792351999201452,0.610618904187381,0.7814210799481807
ENSMUSG00000030057,Cnbp,-0.49957790403954405,-4.793672622899271,0.6108449672460204,0.781565715244739
ENSMUSG00000030235,Slco1c1,-1.1142571143233342,-4.794226542259082,0.6109398051561544,0.7816263846340874
ENSMUSG00000029364,Wsb2,-0.7732556313131829,-4.795339291941959,0.6111303549122425,0.7817482682502358
ENSMUSG00000030376,Slc8a2,-1.0843485416666674,-4.798375437110623,0.6116504961733881,0.7820808757241082
ENSMUSG00000024990,Rbp4,-1.477945808080757,-4.798861992618459,0.6117338816864496,0.7821341839393351
ENSMUSG00000010122,Slc47a1,-1.798582159090909,-4.807714039153997,0.6132524148664573,0.7831043448139318
ENSMUSG00000022565,Plec,-0.6937932626242418,-4.807745941094851,0.6132578925778068,0.7831078422400115
ENSMUSG00000097884,AC153801.1,-1.9422922222213637,-4.809092965493989,0.6134892160894097,0.7832555241359039
ENSMUSG00000020926,Adam11,-1.0349023659680325,-4.810345989177652,0.613704455104298,0.7833929123398412
ENSMUSG00000025531,Chm,-1.4231451048962134,-4.811537115394796,0.613909113626158,0.7835235246156671
ENSMUSG00000004187,Kifc2,-1.0219707864346956,-4.813389496988347,0.6142274892850161,0.7837266674581235
ENSMUSG00000001504,Irx2,-1.6440157954545458,-4.814105955031115,0.6143506624376646,0.7838052452220925
ENSMUSG00000059146,Ntrk3,-0.7994502727272748,-4.815271240250446,0.6145510369183257,0.7839330564010716
ENSMUSG00000003233,Dvl3,-0.904026303030304,-4.816176858133201,0.6147067942689458,0.7840323936349478
ENSMUSG00000026782,Abi2,-0.9492593055550005,-4.8213744962550225,0.6156013032746703,0.7846026403694232
ENSMUSG00000028082,Sh3d19,-1.545227848484847,-4.823151672124163,0.6159073750456656,0.7847976650358139
ENSMUSG00000019984,Med23,-1.0272571212121218,-4.8231819796256,0.6159125956933624,0.7848009911393858
ENSMUSG00000019849,Prep,-0.9798236060606067,-4.824238434194856,0.6160945967893929,0.7849169362355439
ENSMUSG00000038623,Tm6sf1,-0.9530136147196977,-4.825062116165638,0.6162365245553569,0.7850073404467992
ENSMUSG00000057738,Sptan1,-0.4136647107462128,-4.830545847445803,0.6171820381164119,0.7856093419228236
ENSMUSG00000030643,Rab30,-1.0495404292933337,-4.831383612945474,0.6173265815300218,0.7857013309967229
ENSMUSG00000021974,Fgf9,-1.168254949495605,-4.832842817550954,0.6175784044535182,0.7858615682507436
ENSMUSG00000021770,Samd8,-0.6316709740250008,-4.835462154920777,0.6180306286056118,0.7861492406697419
ENSMUSG00000028634,Hivep3,-0.8869857629883331,-4.837564931037202,0.6183938466472169,0.7863802176092789
ENSMUSG00000006476,Nsmf,-1.139704924242423,-4.838528041416809,0.6185602599610706,0.786486020194301
ENSMUSG00000048058,Ldlrad3,-1.6599307575757583,-4.845997176466333,0.6198519568671936,0.7873067743054124
ENSMUSG00000058152,Chsy3,-1.0001616666663637,-4.851547653407737,0.6208131354201659,0.7879169597236538
ENSMUSG00000035310,Lin54,-0.9184979090909087,-4.853476839626178,0.6211474711255515,0.7881290954694868
ENSMUSG00000058070,Eml1,-0.8017945202036358,-4.854423494157884,0.6213115787656288,0.7882332007506591
ENSMUSG00000075012,Fjx1,-1.3044037878787886,-4.8555355772215405,0.6215044052126302,0.7883555068702381
ENSMUSG00000010592,Dazl,-1.1182964718615143,-4.855697210401495,0.6215324348097148,0.7883732839269192
ENSMUSG00000035864,Syt1,-1.6575819696969702,-4.8564225370851695,0.6216582287312844,0.7884530605757608
ENSMUSG00000097156,RP23-168E14.7,-0.7694296176033326,-4.858129674548752,0.6219543729459701,0.7886408390046575
ENSMUSG00000074235,Gm10649,-1.5902161363636362,-4.859264167966515,0.6221512357915443,0.7887656406002637
ENSMUSG00000023805,Synj2,-1.521849032635453,-4.859450466444212,0.6221835676083579,0.7887861355325396
ENSMUSG00000037032,Apbb1,-0.49834383838666696,-4.860288146824917,0.6223289610787491,0.788878292944323
ENSMUSG00000070939,Tgfbrap1,-1.0001157988995466,-4.861009151145077,0.622454123531417,0.788957618336636
ENSMUSG00000040007,Bahd1,-0.7175886489896968,-4.865736333300919,0.6232751967044259,0.7894778000073377
ENSMUSG00000050064,Zfp697,-0.7178479356060601,-4.866186593232523,0.6233534448285557,0.7895273553389748
ENSMUSG00000026193,Fn1,-1.5493118434351514,-4.869044112228204,0.6238502056619163,0.7898418864949593
ENSMUSG00000033446,Lpar6,-1.3040269191903033,-4.869207334735753,0.6238785896229934,0.78985985441912
ENSMUSG00000036985,Zdhhc9,-1.50505375,-4.870624087845699,0.6241249992026056,0.7900158221216873
ENSMUSG00000042453,Reln,-1.066120151515154,-4.873568737153002,0.6246373783213979,0.7903400396800088
ENSMUSG00000026959,Grin1,-0.6468824242421221,-4.876629887861231,0.6251703573825825,0.7906771511701742
ENSMUSG00000026202,Tuba4a,-0.674276717171514,-4.876681654877921,0.6251793734511791,0.7906828526351
ENSMUSG00000033032,Afap1l1,-0.8990924242404539,-4.879559044495794,0.6256806681957836,0.7909997902627937
ENSMUSG00000040536,Necab1,-1.2733604924242412,-4.880943543370975,0.6259219789967497,0.791152310871143
ENSMUSG00000080223,Gm13768,-0.937630363636365,-4.881740005473987,0.6260608291301489,0.7912400578396855
ENSMUSG00000098243,RP23-393I12.2,-2.208349090909092,-4.8829260218891255,0.6262676336693774,0.7913707308647303
ENSMUSG00000035783,Acta2,-1.7633883939393944,-4.883900289520676,0.6264375533611306,0.7914780814154809
ENSMUSG00000018459,Slc13a3,-1.139092391774848,-4.8893874575742755,0.6273951903665681,0.7920828178710658
ENSMUSG00000036745,Ttll7,-1.0016316477268186,-4.897944007741246,0.6288906509502061,0.7930262611983326
ENSMUSG00000040620,Dhx33,-1.1496412626265151,-4.89850057570389,0.6289880150074021,0.7930876464851802
ENSMUSG00000007589,Tinf2,-1.005859450757578,-4.8994266153483625,0.6291500376683407,0.7931897866641632
ENSMUSG00000057706,Mex3b,-0.7482453168056065,-4.8996012994134235,0.6291806043474443,0.7932090546302685
ENSMUSG00000052087,Rgs14,-1.0263366035372723,-4.903775568306191,0.6299113531171405,0.793669549067583
ENSMUSG00000038781,Stap2,-0.9244209504121215,-4.903809603339595,0.6299173138580145,0.7936733042367083
ENSMUSG00000060961,Slc4a4,-0.8831301136363638,-4.904413755079043,0.6300231291294944,0.7937399631677206
ENSMUSG00000036196,Slc26a8,-0.654581287878182,-4.907448382890535,0.6305548318031803,0.794074827584391
ENSMUSG00000048997,Atxn7l2,-0.7659842424250005,-4.911026959576472,0.6311822633558946,0.79446980015347
ENSMUSG00000064115,Cadm2,-2.627547803030303,-4.912652389241298,0.6314674008528822,0.7946492313296994
ENSMUSG00000030249,Abcc9,-0.8391636742422728,-4.914883376090646,0.6318589205502744,0.7948955406531567
ENSMUSG00000036564,Ndrg4,-0.6930170454545461,-4.922189305552941,0.6331422948204092,0.7957023908600559
ENSMUSG00000028946,Hes3,-1.3626754040396967,-4.9224153158154165,0.6331820266360242,0.7957273569734952
ENSMUSG00000043629,1700019D03Rik,-1.3117155303030286,-4.927403489645458,0.6340593946430966,0.796278465515109
ENSMUSG00000043079,Synpo,-0.964884805195303,-4.92765839186922,0.6341042531643271,0.7963066326261053
ENSMUSG00000004270,Lpcat3,-0.7897650000000009,-4.930463042083316,0.6345979778498686,0.7966165814555134
ENSMUSG00000030772,Dkk3,-1.4165795454545451,-4.932536825356196,0.6349632229238955,0.7968457962014329
ENSMUSG00000040164,Kcns1,-0.8687825757575762,-4.9344650005113975,0.63530296056277,0.797058944221047
ENSMUSG00000083844,2210015D19Rik,-2.3690666666666664,-4.936058305238195,0.6355837954098952,0.797235094191102
ENSMUSG00000024558,Mapk4,-0.8137895454545436,-4.937246030395388,0.6357932020517533,0.797366416430836
ENSMUSG00000029840,Mtpn,-0.6671927441062104,-4.938760453445162,0.6360602815492328,0.7975338748600167
ENSMUSG00000036882,Arhgap33,-0.9413272373739403,-4.939213837412185,0.6361402550344137,0.7975840112705456
ENSMUSG00000040712,Camta2,-1.1339258080816679,-4.944794740560283,0.6371252852949253,0.7982012811909821
ENSMUSG00000040433,Zbtb38,-0.7861463636363641,-4.954188279979254,0.6387857582808387,0.7992407386268787
ENSMUSG00000036510,Cdh8,-0.8667223966940911,-4.956720182308816,0.639233855641977,0.7995210163854212
ENSMUSG00000030956,Fam53b,-1.2887706060606048,-4.962498370154531,0.6402573397148135,0.8001608211571055
ENSMUSG00000019312,Grb7,-1.0338386515151514,-4.963386697490231,0.6404147939118956,0.8002592042031729
ENSMUSG00000053025,Sv2b,-1.719657643097877,-4.963818360168697,0.640491315410554,0.8003070132208977
ENSMUSG00000045589,Frrs1l,-0.9473472348484862,-4.965817329097212,0.6408457624322382,0.8005284269982161
ENSMUSG00000034731,Dgkh,-1.5667362645698484,-4.970476597342673,0.6416724741959708,0.8010446143605054
ENSMUSG00000032192,Gnb5,-0.7970098484848478,-4.9736914061069015,0.6422433420254432,0.8014008622564884
ENSMUSG00000042817,Flt3,-1.072391198348181,-4.976683107188344,0.6427749232074464,0.8017324511378134
ENSMUSG00000021903,Galnt15,-1.2492820936628797,-4.976991963446669,0.642829820615284,0.8017666871448851
ENSMUSG00000021301,Hecw1,-1.055413692640756,-4.978241782166313,0.6430520034276714,0.8019052334457429
ENSMUSG00000019726,Lyst,-0.773034143939392,-4.981576940002417,0.6436451742751251,0.8022749991587206
ENSMUSG00000022456,Sept3,-0.8998119848484869,-4.983768571725625,0.644035180835058,0.8025180252399681
ENSMUSG00000070738,Dgkd,-0.8420133065965132,-4.987314423281397,0.6446665376234612,0.8029112887632488
ENSMUSG00000067629,Syngap1,-1.0161245611300007,-4.98855314952046,0.6448872049256013,0.8030486939940823
ENSMUSG00000020644,Id2,-1.4619806439393939,-4.989037760104933,0.6449735486070718,0.8031024521236825
ENSMUSG00000038371,Sbf2,-0.8644270075757579,-4.9891769484543085,0.6449983495219824,0.8031178926670619
ENSMUSG00000028005,Gucy1b3,-0.8351141717154551,-4.990095287639486,0.6451619987493745,0.8032197698945006
ENSMUSG00000043259,Fam13c,-1.035200984848485,-4.991061412837727,0.6453341960171589,0.803326954618827
ENSMUSG00000047213,Ythdf3,-0.9967894696969699,-4.992810234047106,0.6456459818472979,0.803520990296643
ENSMUSG00000005089,Slc1a2,-0.8408082716060594,-4.993777455857775,0.645818468372795,0.8036283148152478
ENSMUSG00000034463,Scara3,-2.0565696464668175,-4.9965275474658375,0.6463090800505027,0.8039335047443307
ENSMUSG00000060591,Ifitm2,-1.552524393939394,-4.997570414509567,0.6464951963968659,0.804049249982155
ENSMUSG00000032036,Kirrel3,-0.8768724873746949,-4.998504209141196,0.646661879982954,0.8041528958991281
ENSMUSG00000027698,Nceh1,-1.014900252527121,-5.005368071844255,0.6478880443728757,0.8049149298981078
ENSMUSG00000093884,Olfr239,-1.2092312337649993,-5.005995766707386,0.6480002601167044,0.8049846334661951
ENSMUSG00000025370,Cdh9,-1.3890785281369702,-5.01109441676304,0.6489122893563728,0.8055509228822054
ENSMUSG00000027298,Tyro3,-2.0395145454551518,-5.012920629492237,0.6492391819255717,0.8057537973385988
ENSMUSG00000024299,Adamts10,-1.5235857342674235,-5.02644385425218,0.6516635494677264,0.8072568051541754
ENSMUSG00000098051,RP23-359C15.10,-2.164821212121211,-5.032407574871397,0.6527347669618963,0.8079200251026684
ENSMUSG00000029420,Rimbp2,-0.8257191818181822,-5.038324137220944,0.6537987689633276,0.8085782392343536
ENSMUSG00000025085,Ablim1,-1.027225872137726,-5.040090769472614,0.6541167127636824,0.80877482203867
ENSMUSG00000033256,Shf,-1.266927954545455,-5.043156374267378,0.6546686993849438,0.8091159987201735
ENSMUSG00000057440,Mpp7,-1.3872022424242418,-5.043969457139795,0.6548151577643266,0.8092064988396513
ENSMUSG00000027955,Fam198b,-2.1548090151515154,-5.046474191676416,0.6552664770982018,0.8094853161720735
ENSMUSG00000042724,Map3k9,-0.7432455793213641,-5.048342116539772,0.6556031977834363,0.8096932738904506
ENSMUSG00000033658,Ddx19b,-1.0477452341603026,-5.050227997193231,0.6559432816763842,0.8099032545164787
ENSMUSG00000024978,Gpam,-0.7386388424242432,-5.06013595121239,0.6577320856249158,0.8110068345118405
ENSMUSG00000034472,Rasd2,-0.9538421969696982,-5.06517208987116,0.6586426651830882,0.8115680286846496
ENSMUSG00000039062,Anpep,-0.8319071428543943,-5.0664034966873,0.6588654525265799,0.8117052744232847
ENSMUSG00000035967,Ddx26b,-1.1111175296443951,-5.068425083639696,0.6592313174769862,0.811930611245189
ENSMUSG00000037369,Kdm6a,-1.2742581601757568,-5.070508380622757,0.6596085033608712,0.8121628551964631
ENSMUSG00000083829,Gm2199,-0.9031353636363635,-5.07163821649511,0.6598131276653013,0.8122888203498195
ENSMUSG00000045246,Kcng4,-1.758635101008485,-5.071696854767208,0.6598237488731921,0.8122953581507111
ENSMUSG00000039385,Cdh6,-0.9696335664340916,-5.073841835034308,0.6602123556640622,0.8125345258289411
ENSMUSG00000017400,Stac2,-1.6323792121212124,-5.074111709684007,0.660261260582063,0.8125646193270188
ENSMUSG00000037151,Lrrc20,-1.2206241341980313,-5.075060882179775,0.6604332840727594,0.8126704646243516
ENSMUSG00000008658,Rbfox1,-1.2492346969678794,-5.077128645839167,0.6608081470829253,0.8129010684474005
ENSMUSG00000023033,Scn8a,-1.9851297474774254,-5.0791416092692785,0.6611732220938158,0.8131255881435634
ENSMUSG00000049076,Acap2,-1.0727026325740896,-5.0843521371330365,0.6621188857966508,0.8137068795313523
ENSMUSG00000041729,Coro2b,-1.0269987878801503,-5.086378400173773,0.6624868960713836,0.8139329800858198
ENSMUSG00000006362,Cbfa2t3,-1.6995633333333338,-5.087746506695979,0.6627354547614339,0.8140856556661799
ENSMUSG00000096847,Tmem151b,-0.718148655303029,-5.088199114272564,0.6628176995844157,0.8141361677166884
ENSMUSG00000094606,Vmn2r50,-2.0585659090915156,-5.091864627641697,0.6634840417227122,0.8145452975266092
ENSMUSG00000022358,Fbxo32,-1.084355994318182,-5.0937252921387035,0.6638224696788695,0.81475301145738
ENSMUSG00000032786,Alas1,-0.8375592045454532,-5.0953944165163625,0.6641261644662374,0.8149393624474384
ENSMUSG00000086291,Gm15513,-1.1666858333333328,-5.095460542674818,0.6641381980749843,0.8149467455453665
ENSMUSG00000040033,Stat2,-0.7654517757575752,-5.0962490793915425,0.6642817076686126,0.815034789238234
ENSMUSG00000028176,Lrrc7,-1.3468702805831807,-5.097756445647157,0.6645561023103626,0.8152031049440149
ENSMUSG00000021108,Prkch,-1.1365172619051513,-5.098090461061936,0.6646169160609622,0.8152404038447568
ENSMUSG00000079442,St6galnac4,-0.9822833787878791,-5.101915435561728,0.6653136082476105,0.8156675844040945
ENSMUSG00000036790,Slitrk2,-1.0913677272727282,-5.10368622435188,0.6656363219086129,0.8158653822222223
ENSMUSG00000097789,AC129605.1,-1.0070041515151527,-5.106195113538068,0.6660937408529145,0.8161456615414399
ENSMUSG00000020099,Unc5b,-0.9828624545454545,-5.107373391877324,0.6663086413267796,0.8162773066346874
ENSMUSG00000004056,Akt2,-1.284150303031363,-5.107866621035369,0.6663986137237582,0.8163324161907073
ENSMUSG00000048458,Fam212b,-1.9951311363636361,-5.111117732813685,0.666991882659387,0.8166957099552973
ENSMUSG00000061731,Ext1,-1.0762112373745465,-5.114529258287994,0.6676148300736984,0.8170770037601709
ENSMUSG00000022797,Tfrc,-1.1077716804422746,-5.118004559657666,0.6682498504092828,0.8174655041096736
ENSMUSG00000057722,Lepr,-1.1819412121212118,-5.118764501306562,0.6683887673228462,0.8175504677528148
ENSMUSG00000061013,Mkx,-1.4794123484848494,-5.1204430134401875,0.66869567150235,0.8177381436024309
ENSMUSG00000033066,Gas7,-1.37175178030303,-5.121263860467935,0.6688457942638948,0.8178299299144626
ENSMUSG00000022307,Oxr1,-1.1051862794648484,-5.133403595807945,0.671068811208877,0.8191878973769553
ENSMUSG00000037206,Islr,-1.5879718686881827,-5.134963598916874,0.6713548591507948,0.8193624711632788
ENSMUSG00000029055,Plch2,-1.2215736363636358,-5.136905458034624,0.6717110470540908,0.8195797990763869
ENSMUSG00000021696,Elovl7,-2.0766023553704542,-5.139895548667904,0.6722597714546305,0.8199144903309311
ENSMUSG00000041000,Trim62,-1.2413227272727267,-5.143529262518784,0.6729270397255391,0.8203213027378596
ENSMUSG00000000632,Sez6,-1.2820366666659089,-5.156175266629575,0.6752529344722453,0.821737752858079
ENSMUSG00000033060,Lmo7,-3.3304915151515164,-5.158322785525786,0.6756484805342442,0.821978394201602
ENSMUSG00000037126,Psd,-0.8521214918409088,-5.1713952143821516,0.6780598109567463,0.8234438723779213
ENSMUSG00000034739,Mfrp,-0.9537417965348491,-5.172804135342464,0.6783200638010584,0.8236018842869766
ENSMUSG00000029033,Acap3,-0.9895611983492403,-5.175068593491423,0.6787384981711513,0.8238558722077249
ENSMUSG00000021699,Pde4d,-0.8172327352472726,-5.177261024109036,0.6791437975357449,0.8241018126031182
ENSMUSG00000028883,Sema3a,-2.3353974242437867,-5.179464623264378,0.6795513345337567,0.824349036836798
ENSMUSG00000035390,Brsk1,-0.7288110925062128,-5.184162772646937,0.6804207964918135,0.8248762310139707
ENSMUSG00000006235,Epor,-0.9865192929307578,-5.185313394548152,0.6806338562486367,0.8250053674059562
ENSMUSG00000021469,Msx2,-1.5223297474756063,-5.190416397483259,0.6815793451697546,0.8255781884048019
ENSMUSG00000042350,1110018G07Rik,-0.8280075,-5.193348834460985,0.6821230904757222,0.8259074345686217
ENSMUSG00000021196,Pfkp,-0.7636214141427269,-5.194966237949475,0.6824231279228231,0.8260890556851743
ENSMUSG00000029563,Foxp2,-2.2032807575757576,-5.195233039378317,0.6824726300659149,0.8261190168891616
