Ensembl_gene,Symbol,MoGene_Enrich,MoGene_Hedges_g,MoGene_Var_g,MoGene_SEg
ENSMUSG00000050359,Sprr1a,-0.6732250000000004,-1.7684789821690836,0.22113094575408548,0.4702456227909894
ENSMUSG00000043661,Gm9785,-0.3944591666666657,-1.7684930186668408,0.22113198006032625,0.4702467225407597
ENSMUSG00000037905,Bri3bp,-0.32859020833333297,-1.7688088996064737,0.22115525852394521,0.4702714732194004
ENSMUSG00000021876,Rnase4,-0.4779241666658338,-1.7691836228927411,0.2211828786944623,0.4703008385007008
ENSMUSG00000015441,Gzmf,-0.6393974999999994,-1.7696089339249212,0.22121423468435836,0.47033417341753764
ENSMUSG00000059455,Plac8l1,-0.3279950000016658,-1.769784225581761,0.2212271602279237,0.470347914025271
ENSMUSG00000021612,Slc6a18,-0.8744670833333341,-1.7700591285389617,0.2212474334238836,0.47036946480812675
ENSMUSG00000024691,Fam111a,-0.5573495833333331,-1.7700733777628967,0.22124848434348449,0.4703705819282117
ENSMUSG00000021223,Papln,-0.48911812500000273,-1.7701434508819553,0.2212536525525538,0.47037607565920464
ENSMUSG00000047731,Wbp1l,-0.7229158333333352,-1.7706176882614206,0.22128863507930258,0.47041325988890087
ENSMUSG00000073492,Gm10521,-0.520036666666666,-1.770738242712094,0.22129752937552954,0.4704227134987527
ENSMUSG00000005320,Fgfr4,-0.4695960416666667,-1.7707586020498023,0.22129903151157657,0.4704243100771649
ENSMUSG00000064140,Trim38,-0.40612527777666685,-1.7708944773400417,0.22130905699366177,0.47043496574304694
ENSMUSG00000032942,Ucp3,-0.29105321428749953,-1.7712154160974607,0.2213327403342418,0.4704601368173948
ENSMUSG00000031562,Dctd,-1.3151791666666668,-1.7716175900354,0.22136242439885714,0.4704916836659891
ENSMUSG00000005899,Smpd4,-0.4577814035099994,-1.7717712301288846,0.2213737662028068,0.4705037366512691
ENSMUSG00000094325,Gm20831,-2.0348291666666656,-1.7717750627560191,0.22137404914221667,0.4705040373282855
ENSMUSG00000032343,Impg1,-0.6437966666649988,-1.7724098508139141,0.2214209201059272,0.470553844002923
ENSMUSG00000073739,Gm16287,-0.36482666666666397,-1.7725988699862671,0.221434879993727,0.47056867723396867
ENSMUSG00000061616,Olfr12,-0.40541166666666584,-1.7727494248156013,0.2214460001876323,0.470580492782725
ENSMUSG00000024771,Lipk,-0.7671583333333336,-1.7728930989366118,0.22145661304332018,0.470591768992319
ENSMUSG00000000031,H19,-0.5442825000000004,-1.7743357622512377,0.22156322672970802,0.470705031553422
ENSMUSG00000044249,Defb29,-0.35842166666666664,-1.7743918936084473,0.2215673766234516,0.4707094397008112
ENSMUSG00000032401,Lctl,-0.5265633333333337,-1.774523754105985,0.22157712582726466,0.47071979544869863
ENSMUSG00000047383,Als2cr11,-0.3471595833333332,-1.7747268687892515,0.22159214467968347,0.4707357482491461
ENSMUSG00000052143,Gm9869,-0.4337795833333331,-1.7747978488127516,0.22159739354109742,0.47074132338376395
ENSMUSG00000027219,Slc28a2,-0.5909049999999985,-1.7752791442621123,0.22163299012238172,0.47077913093337276
ENSMUSG00000061353,Cxcl12,-0.435634722222499,-1.7754366491047229,0.22164464126680233,0.4707915050920124
ENSMUSG00000024845,Tmem134,-0.5882754166666668,-1.7755016070140563,0.22164944671524586,0.47079660864883666
ENSMUSG00000065585,Mir211,-0.587483333333334,-1.77576434436463,0.2216688852612302,0.4708172525101753
ENSMUSG00000028207,Asph,-0.5189645833333305,-1.776184825769526,0.22170000043992136,0.4708502951468984
ENSMUSG00000042680,Garem,-0.28800916666666687,-1.7763188706221125,0.22170992116563587,0.47086082993346967
ENSMUSG00000061118,Dnajc30,-0.5633866666666645,-1.776382971701972,0.2217146655828132,0.470865867931424
ENSMUSG00000075166,Olfr1104,-0.588469166666667,-1.7768719463214808,0.2217508624884707,0.47090430289865765
ENSMUSG00000096985,ENSMUSG00000053484,-0.2719025000000004,-1.7768992463960942,0.22175288370136068,0.47090644899105033
ENSMUSG00000044701,Il27,-0.3572044444450002,-1.7770369439657532,0.2217630788758635,0.47091727391959565
ENSMUSG00000025478,Dpysl4,-0.27610250000000036,-1.7771236462425355,0.22176949874701396,0.4709240902173236
ENSMUSG00000087021,Gm5753,-0.4368241666666668,-1.7772851090108308,0.2217814550944572,0.47093678460538335
ENSMUSG00000091983,Olfr457,-0.4754008333333335,-1.7777301652501574,0.22181441721380535,0.47097177963632314
ENSMUSG00000097487,Ptges3l,-0.9306708333333322,-1.7779495525277507,0.22183066869074863,0.4709890324527193
ENSMUSG00000054892,Txk,-0.44686833333166565,-1.7782245028459276,0.22185103892383232,0.4710106569111068
ENSMUSG00000028298,Cga,-0.6438279166666669,-1.7784990706193775,0.2218713839586728,0.4710322536288495
ENSMUSG00000095088,Trav11d,-0.5919220833333343,-1.7785901900772552,0.22187813645961152,0.4710394213434917
ENSMUSG00000069893,9930111J21Rik1,-0.5732999999999997,-1.7785955971910563,0.22187853717020242,0.4710398466904922
ENSMUSG00000043472,Lce3d,-0.4842041666666681,-1.7789058926630077,0.22190153459944745,0.4710642573996115
ENSMUSG00000081941,Gm11218,-0.28575694444416655,-1.7789169169618118,0.2219023517349005,0.4710651247278878
ENSMUSG00000038827,BC026590,-0.9041064583333327,-1.7792242465726544,0.22192513344613196,0.4710893051706141
ENSMUSG00000013415,Igf2bp1,-0.8657766666666662,-1.7792524257670677,0.22192722250875624,0.4710915224335461
ENSMUSG00000026526,Fh1,-0.3094794444450013,-1.7794807630717704,0.22194415149926655,0.4711094899269877
ENSMUSG00000066361,Serpina3c,-0.4152516666633348,-1.7796825348384824,0.22195911272148816,0.4711253683697028
ENSMUSG00000079298,Klrb1b,-0.28298958333333424,-1.779698113944755,0.2219602679708505,0.4711265944211285
ENSMUSG00000045684,Lcn6,-0.7487574999999991,-1.780265844509853,0.2220023742281393,0.4711712790781493
ENSMUSG00000000103,Zfy2,-1.5836874999999981,-1.7807396057507043,0.22203752144398914,0.47120857530820587
ENSMUSG00000026457,Adipor1,-0.48103979166666555,-1.781183352178338,0.2220704504145743,0.4712435149841049
ENSMUSG00000022141,Nipbl,-0.6438987499958344,-1.7812574330868012,0.2220759485156101,0.4712493485572262
ENSMUSG00000023274,Cd4,-0.696502916666665,-1.7812595681433265,0.2220761069775928,0.4712495166868533
ENSMUSG00000081643,Gm11605,-0.2627083333333342,-1.7815889298580787,0.22210055418364916,0.47127545467979676
ENSMUSG00000049560,Defb20,-0.4971362500000005,-1.782011616797749,0.22213193517134236,0.4713087471831415
ENSMUSG00000084865,Gm15723,-0.32108000000000025,-1.7821990623632986,0.22214585382731095,0.4713235129158219
ENSMUSG00000059430,Actg2,-0.33974216666666646,-1.7823507508723417,0.2221571184366147,0.4713354627403021
ENSMUSG00000021904,Sema3g,-0.3996119166666663,-1.7826076193661227,0.22217619605092628,0.47135570013624134
ENSMUSG00000064224,Gsdma3,-0.38271138888749956,-1.7829246095922124,0.22219974269399684,0.4713806770477518
ENSMUSG00000024085,Man2a1,-0.6643949999999981,-1.782964021283749,0.22220267056280463,0.4713837826684374
ENSMUSG00000027107,Chrna1,-0.5213458333333314,-1.7830074571210888,0.2222058974577441,0.47138720544552765
ENSMUSG00000080917,Gm15925,-0.7727658333333318,-1.7830144362550921,0.22220641595242435,0.4713877554120645
ENSMUSG00000050463,Krt78,-0.5205393750000011,-1.783032606460639,0.22220776586508592,0.47138918725940876
ENSMUSG00000022706,Mrpl40,-0.5686464583333333,-1.7836444202417994,0.22225322716004184,0.4714374053467139
ENSMUSG00000019173,Rab5c,-0.5530191666708326,-1.783737555012094,0.2222601489788089,0.4714447464749278
ENSMUSG00000081540,Gm12538,-0.42519416666666743,-1.7837969251189318,0.22226456158095959,0.47144942632371456
ENSMUSG00000029522,Pla2g1b,-1.0211016666666684,-1.7838412280528442,0.22226785443173713,0.471452918573782
ENSMUSG00000024787,Snx15,-0.3116713888891667,-1.7838829576809296,0.22227095609430764,0.4714562080345402
ENSMUSG00000073371,Gm6594,-0.4572891666666683,-1.7842542598192463,0.22229855728136316,0.4714854793960925
ENSMUSG00000004542,Psg19,-0.8931279166666668,-1.7842588863221442,0.22229890123420507,0.4714858441503892
ENSMUSG00000079258,Calhm1,-0.33023166666666626,-1.7845127047022937,0.22231777248054588,0.4715058562526513
ENSMUSG00000039384,Dusp10,-0.5778711111108317,-1.7846654614277273,0.22232913114656977,0.4715179011941856
ENSMUSG00000021108,Prkch,-0.5255527500000001,-1.7847014424434473,0.22233180676004222,0.4715207384198941
ENSMUSG00000031465,Angpt2,-0.42506972222166617,-1.7852649163010714,0.22237371473328701,0.47156517548827437
ENSMUSG00000068235,Vmn1r-ps25,-0.5464966666666671,-1.785310835377797,0.22237713051540986,0.47156879722412703
ENSMUSG00000076190,Gm23256,-0.6742874999999984,-1.7856455245288472,0.222402029689421,0.471595196847276
ENSMUSG00000038770,Kpna7,-1.0484883333333324,-1.7860989205680575,0.22243576749743094,0.4716309653716886
ENSMUSG00000027883,Gpsm2,-0.647853333333333,-1.7861908170013647,0.22244260667838142,0.4716382158799066
ENSMUSG00000047026,Acsm4,-0.3683997619066668,-1.786410346554352,0.22245894608539052,0.4716555375328382
ENSMUSG00000029798,Herc6,-0.9467491666674999,-1.7864728169467714,0.22246359607316746,0.47166046693905506
ENSMUSG00000020901,Pik3r5,-0.5398856249999993,-1.7873726572985964,0.2225305937891865,0.47173148483982547
ENSMUSG00000020493,Prr11,-0.5186085416666657,-1.7874867194036845,0.22253908870555938,0.4717404887282407
ENSMUSG00000057342,Sphk2,-0.19880321428499848,-1.7876901788120763,0.22255424294257206,0.4717565505030874
ENSMUSG00000069274,Hist1h4f,-0.7478299999999996,-1.7878950405035403,0.2225695033683221,0.4717727242733752
ENSMUSG00000060407,Cyp2a12,-0.5054058333333353,-1.7879750285950105,0.22257546226461736,0.47177903966223145
ENSMUSG00000029613,Eif2ak1,-0.4752308333333346,-1.7881492140879722,0.22258843953470286,0.471792793008438
ENSMUSG00000028159,Dapp1,-0.7055250000000006,-1.7881950110337466,0.2225918517355893,0.47179640920166965
ENSMUSG00000026768,Itga8,-0.832172749999998,-1.7883194535885225,0.222601124039697,0.471806235693952
ENSMUSG00000049691,Nkx3-2,-0.35737270833333223,-1.7891743082822709,0.22266483731749265,0.47187375146059213
ENSMUSG00000025197,Cyp2c44,-0.5734229166666678,-1.7897586594234316,0.2227084071834055,0.4719199160698831
ENSMUSG00000071074,Yipf3,-0.6672616666666666,-1.7897710457787641,0.22270933087771494,0.4719208947246508
ENSMUSG00000040263,Klhdc4,-0.8183204166666664,-1.789878223018258,0.22271732373036046,0.4719293630728654
ENSMUSG00000096549,Prickle4,-0.9259566666666679,-1.790083693267079,0.22273264822339603,0.4719455987965096
ENSMUSG00000062073,Gm10109,-0.4623486111116675,-1.7902100093465387,0.22274207007055916,0.4719555806117342
ENSMUSG00000070526,Peg12,-0.3744766666666681,-1.7902846943451696,0.22274764109643502,0.4719614826407289
ENSMUSG00000094852,Gm9034,-0.2826516666666681,-1.790458302353285,0.222760592047669,0.47197520278894844
ENSMUSG00000009418,Nav1,-0.44332972222083455,-1.7910494978669926,0.22280470395066482,0.4720219316415974
ENSMUSG00000080826,Gm12019,-0.3005974999999994,-1.7913484543544922,0.22282701605709446,0.4720455656576963
ENSMUSG00000002020,Ltbp2,-0.8433880555558328,-1.7914843188347647,0.22283715730110762,0.47205630734172765
ENSMUSG00000044469,Tnfaip8l1,-0.24930500000000144,-1.7914973189187278,0.2228381276982353,0.4720573351810512
ENSMUSG00000040383,Aqr,-0.9355035416666659,-1.7916065513160018,0.22284628167793172,0.47206597174328474
ENSMUSG00000069707,Taar4,-0.35353249999999914,-1.7923025674932158,0.22289824956802246,0.4721210115722689
ENSMUSG00000044827,Tlr1,-0.5593683333333344,-1.792401070524492,0.2229056059049927,0.4721288022404402
ENSMUSG00000004842,Pou1f1,-0.6180558333333348,-1.7926000772883364,0.22292046922742614,0.47214454272756995
ENSMUSG00000020864,Ankrd40,-0.3198633333333323,-1.792658064742743,0.2229248004772813,0.4721491294890644
ENSMUSG00000068854,Hist2h2be,-0.2808858333333353,-1.7927051001124499,0.2229283137873228,0.4721528500256276
ENSMUSG00000066983,Gm16519,-0.7014458333333327,-1.7929333383238244,0.22294536336448578,0.47217090482629887
ENSMUSG00000024143,Rhoq,-1.0851375000016654,-1.7930266883688784,0.22295233731302858,0.4721782897518993
ENSMUSG00000084413,Gm12017,-0.2205149999999989,-1.7935276752555087,0.22298977099436948,0.4722179274385604
ENSMUSG00000043036,Ccdc63,-1.0259158333333334,-1.7936475697287435,0.2229987310461694,0.472227414543215
ENSMUSG00000028444,Cntfr,-1.2203404166666658,-1.793676524755931,0.22300089502672538,0.4722297057859929
ENSMUSG00000028259,Fhl5,-0.4268374999991664,-1.793824118664692,0.22301192613594714,0.47224138545445926
ENSMUSG00000047030,Spata2,-0.569445,-1.7944085823221314,0.2230556176277839,0.4722876428912616
ENSMUSG00000061143,Maml3,-0.6721316666666679,-1.7944777767734033,0.22306079119074834,0.4722931199909102
ENSMUSG00000018293,Pfn1,-0.7009645833333344,-1.794731826093867,0.22307978777951107,0.47231323057851243
ENSMUSG00000082561,Gm15580,-0.2754066666666679,-1.7947960440035264,0.22308459011235443,0.4723183143943864
ENSMUSG00000049848,Ceacam19,-0.4286410416666655,-1.79481655063686,0.22308612367213126,0.4723199378304194
ENSMUSG00000074826,Gm10767,-0.4989333333333317,-1.7951701303021557,0.22311256838648674,0.47234793149381604
ENSMUSG00000070985,Acnat1,-0.6340941666666655,-1.7953305245645346,0.22312456621365567,0.4723606315238979
ENSMUSG00000067973,Gm6994,-0.5308294444441666,-1.7954070052299134,0.22313028750522815,0.4723666875481676
ENSMUSG00000024301,Kifc5b,-0.5894566666675018,-1.7959317665703647,0.22316954991664284,0.47240824497106615
ENSMUSG00000086389,Gm15998,-0.23341916666666762,-1.796295759927596,0.22319679047825344,0.4724370756812524
ENSMUSG00000065441,Mir128-2,-0.5712441666666663,-1.796927240626829,0.22324406237352196,0.47248710286474693
ENSMUSG00000059412,Fxyd2,-0.3981812500000004,-1.7972985677471447,0.22327186723850503,0.4725165258893122
ENSMUSG00000020525,Ppm1d,-0.8297941666650015,-1.797499432597452,0.2232869103335514,0.4725324436835543
ENSMUSG00000034254,Agpat1,-0.520031666666668,-1.7977633614188289,0.2233066789475465,0.47255336095254524
ENSMUSG00000043782,Ccdc64b,-0.3662700000000001,-1.7978625527455343,0.2233141092580624,0.472561222761731
ENSMUSG00000063672,Nkx6-3,-0.27368805555749987,-1.7979700766633147,0.22332216421664566,0.4725697453462776
ENSMUSG00000001349,Cnn1,-0.48095277777833356,-1.79867723199555,0.22337515147336412,0.47262580491691747
ENSMUSG00000030001,Figla,-0.4568404166666671,-1.7990267031313238,0.22340134509170553,0.472653514841163
ENSMUSG00000019796,Lrp11,-0.3703683333266685,-1.7992078662978102,0.22341492566604632,0.4726678809333741
ENSMUSG00000096304,Gm16451,-1.5493749999999986,-1.7995341050599072,0.2234393850228347,0.47269375394946217
ENSMUSG00000024588,Fech,-0.35669562499999863,-1.7997739609544134,0.22345737075733008,0.47271277828860314
ENSMUSG00000047370,Gm7367,-0.3271625000000018,-1.799933168797205,0.2234693103741386,0.47272540694798565
ENSMUSG00000029878,Dbpht2,-0.4629319444441684,-1.800163422128371,0.22348657983731737,0.4727436724455626
ENSMUSG00000021396,Nxnl2,-0.4563438888891671,-1.8002968828916148,0.2234965906744077,0.47275426034506307
ENSMUSG00000040808,S100g,-0.2962012499999993,-1.800479190124731,0.22351026666446902,0.4727687242875411
ENSMUSG00000038267,Slc22a23,-0.3086144444433323,-1.8005504483420092,0.22351561255931074,0.472774378069826
ENSMUSG00000051212,Gpr183,-0.3631437499999999,-1.8006200303451048,0.22352083290629818,0.4727798990082998
ENSMUSG00000018428,Akap1,-0.34747633333333283,-1.8006623244505573,0.22352400609412476,0.4727832548791515
ENSMUSG00000037689,Tmem247,-0.4041691666675007,-1.8008523699719738,0.2235382655053329,0.4727983349223355
ENSMUSG00000004473,Clec11a,-0.3823763888883329,-1.8008688496970018,0.22353950207565224,0.47279964263486096
ENSMUSG00000095918,Gm5861,-0.7982862499999985,-1.8010109919683022,0.22355016831276986,0.47281092237042266
ENSMUSG00000021210,Akr1c6,-0.7937266666666671,-1.801206891614103,0.2235648698379259,0.47282646905384423
ENSMUSG00000058571,Gpc6,-0.43367977272666636,-1.8012440099405824,0.22356765560769032,0.4728294149137618
ENSMUSG00000054589,Gm9949,-0.3444416666666683,-1.8012915543647179,0.2235712239509993,0.4728331882926571
ENSMUSG00000020214,Glipr1l2,-0.6997762499999993,-1.8015260239820723,0.22358882293556165,0.47285179806738775
ENSMUSG00000024087,Cyp1b1,-0.8319524999999999,-1.8021991162821476,0.2236393570948012,0.47290523056401185
ENSMUSG00000065402,Mir122a,-0.5841641666666657,-1.8025069003653282,0.223662471076811,0.47292966821379584
ENSMUSG00000096168,Trav5n-4,-0.5954633333333321,-1.8025614840757334,0.2236665706186587,0.47293400239215055
ENSMUSG00000096106,Trav5d-4,-0.5954633333333321,-1.8025614840757334,0.2236665706186587,0.47293400239215055
ENSMUSG00000026573,Xcl1,-0.46535166666666683,-1.8028993282802939,0.22369194736949666,0.472960830692666
ENSMUSG00000032420,Nt5e,-0.45630812499999873,-1.8030185850749598,0.22370090633225032,0.472970301744465
ENSMUSG00000022534,Mefv,-0.5100502083333351,-1.8032281473976222,0.22371665077894512,0.47298694567497857
ENSMUSG00000055497,Gm9974,-0.39566416666666715,-1.803491459802197,0.22373643607087007,0.47300786047471777
ENSMUSG00000037278,Tmem97,-0.4562362499999999,-1.8035248224156424,0.22373894314357662,0.47301051060581795
ENSMUSG00000057174,Krtap19-9b,-0.6073983333349995,-1.803684464572042,0.22375094028251746,0.473023192119073
ENSMUSG00000057278,Snrpg,-0.37638027777666494,-1.8037189554934656,0.22375353242143217,0.47302593208135235
ENSMUSG00000033184,Tmed7,-0.5622791666666664,-1.8037294334018483,0.22375431989046787,0.47302676445468483
ENSMUSG00000001020,S100a4,-0.45689125000000175,-1.8041222060350541,0.2237838420860645,0.4730579690546017
ENSMUSG00000033721,Vav3,-0.5186703333333327,-1.8043107275706565,0.22379801432185117,0.4730729482033941
ENSMUSG00000039474,Wfs1,-0.7130320833333315,-1.8044711295730305,0.22381007381843485,0.473085693948184
ENSMUSG00000086058,Gm12575,-0.5013295833333338,-1.8044713366471643,0.22381008938757313,0.47308571040306546
ENSMUSG00000002233,Rhoc,-0.6941472222216678,-1.8044971116712143,0.22381202733025127,0.4730877585926857
ENSMUSG00000027654,Fam83d,-0.4353520833333331,-1.8048788066290073,0.22384072900918447,0.4731180920332517
ENSMUSG00000026888,Grb14,-0.3532432142841664,-1.8049966462460183,0.22384959122461828,0.47312745769466635
ENSMUSG00000069892,9930111J21Rik2,-0.615635833333334,-1.805659362687034,0.22389944208086773,0.47318013703120265
ENSMUSG00000016524,Il19,-0.5039562500000008,-1.8059063609703787,0.22391802646699127,0.47319977437335203
ENSMUSG00000038990,Cables2,-1.1256416666666667,-1.8059145925222082,0.22391864586056162,0.47320042884655295
ENSMUSG00000038280,Ostm1,-0.5366388888875022,-1.8059609952316236,0.22392213754417295,0.4732041182662857
ENSMUSG00000032566,1700080E11Rik,-0.25449222222083456,-1.8063082880235741,0.2239482732751033,0.47323173316579614
ENSMUSG00000030410,Dmwd,-0.4554229166666648,-1.8067553346006364,0.22398192343604506,0.473267285406508
ENSMUSG00000031600,Vps37a,-0.5462749999983316,-1.8068138448732423,0.22398632824683196,0.4732719390021259
ENSMUSG00000051596,Otop1,-0.5231999999999992,-1.8077559639791911,0.22405727314843,0.4733468845872232
ENSMUSG00000096643,Gm21855,-2.168591666666668,-1.807821726569409,0.224062226684973,0.47335211701752533
ENSMUSG00000090265,Gm9550,-0.5565250000000006,-1.8079294532339183,0.22407034153527083,0.4733606886247218
ENSMUSG00000020183,Cpm,-0.6739585000000012,-1.8080705384643272,0.22408096995593724,0.4733719150477109
ENSMUSG00000058052,Defb35,-0.5683629166666657,-1.8082728701869375,0.22409621372659186,0.4733880160360968
ENSMUSG00000074343,1700104A03Rik,-0.41793749999999896,-1.8083465650799553,0.22410176635955786,0.47339388077958705
ENSMUSG00000024561,Mbd1,-0.20611508333333184,-1.8083679042081606,0.22410337422484417,0.47339557900855406
ENSMUSG00000069962,Gm5356,-1.061471666666666,-1.8085500413648958,0.2241170987071515,0.4734100745729346
ENSMUSG00000021441,Cts6,-0.4579006250000006,-1.809204341668634,0.22416641324447795,0.473462156084811
ENSMUSG00000030315,Vgll4,-0.392739999999165,-1.8096162029198117,0.2241974643269213,0.47349494646397366
ENSMUSG00000024207,Acsbg2,-0.39175416666666507,-1.8096464954538012,0.22419974842355272,0.47349735841243373
ENSMUSG00000032643,Fhl3,-0.4516670833333354,-1.8097706566202805,0.22420911073721053,0.47350724465124133
ENSMUSG00000050654,Olfr215,-0.459392499999999,-1.81023007777123,0.22424375875604038,0.4735438298151929
ENSMUSG00000025017,Pik3ap1,-0.9597233333333328,-1.8102339313898204,0.22424404942036147,0.473544136718386
ENSMUSG00000096322,Gm3898,-0.7548258333333324,-1.8102703021629751,0.22424679276490697,0.47354703331866305
ENSMUSG00000075478,Slitrk1,-0.43154249999999905,-1.8103747668658179,0.22425467254847437,0.47355535320432646
ENSMUSG00000067545,Olfr1419,-0.5147058333333314,-1.810528877108494,0.2242662979305427,0.4735676276209584
ENSMUSG00000038700,Hoxb5,-0.6115986111116642,-1.8105988647527371,0.22427157780971263,0.47357320216595095
ENSMUSG00000067848,4933402N22Rik,-1.0121466666666663,-1.81080494257367,0.22428712553899036,0.47358961722042675
ENSMUSG00000087325,Gm6038,-0.23270416666666627,-1.8109601225139573,0.22429883439912648,0.47360197888007866
ENSMUSG00000023571,Fam132a,-0.5545962500000003,-1.8112125431947208,0.22431788255100402,0.47362208832676295
ENSMUSG00000065869,Gm24917,-1.8463274999999975,-1.8112670651567455,0.22432199723216323,0.47362643215108174
ENSMUSG00000048960,Prex2,-0.40411316666666686,-1.8113027236197963,0.2243246883836416,0.4736292731489911
ENSMUSG00000038644,Pold1,-1.9351408333333335,-1.811641531258786,0.22435026090841634,0.47365626873125655
ENSMUSG00000091308,Olfr1380,-0.6655583333333315,-1.8123149321711476,0.224401102066517,0.4737099345237727
ENSMUSG00000028796,Phc2,-0.5870097619058345,-1.812716031591996,0.22443139368776957,0.4737419061976358
ENSMUSG00000068009,Bpifb6,-0.49246583333333405,-1.8130976532710534,0.2244602205441522,0.4737723298633556
ENSMUSG00000026971,Itgb6,-1.0123891666666678,-1.813588834221024,0.22449733219653079,0.473811494369365
ENSMUSG00000041961,Znrf3,-0.35360874999999936,-1.8139103310300044,0.22452162864249345,0.4738371330346467
ENSMUSG00000005881,Ergic3,-0.5866937500000002,-1.8140096848963363,0.22452913797333357,0.47384505692613654
ENSMUSG00000040721,Zfhx2,-0.4137791666666697,-1.8146544237968403,0.2245778784089114,0.4738964849087946
ENSMUSG00000094733,Gm5416,-0.7757866666666651,-1.8147121004195443,0.22458223944232125,0.47390108613752013
ENSMUSG00000094669,Olfr441,-0.6317833333333347,-1.8148999789944609,0.22459644624117497,0.4739160751031505
ENSMUSG00000037124,Trim58,-0.36577833333250087,-1.8149574831914628,0.22460079482531237,0.47392066300733543
ENSMUSG00000028520,4921539E11Rik,-0.5774130555533352,-1.8152141327817122,0.22462020486818268,0.47394114072127425
ENSMUSG00000028114,Mettl14,-0.5379104166666666,-1.8154934710515966,0.22464133394277663,0.4739634310184454
ENSMUSG00000048763,Hoxb3,-1.1512283333333366,-1.8164385845769295,0.2247128461950447,0.47403886570095144
ENSMUSG00000029602,Rasal1,-0.5965587500000007,-1.8166228281529029,0.22472679136642826,0.4740535743630969
ENSMUSG00000056854,Pou3f4,-0.8466166666666677,-1.816825233569032,0.224742112815739,0.47406973412752157
ENSMUSG00000031988,Vps26b,-0.2295941666499992,-1.817916108732135,0.22482471800437692,0.47415684958078685
ENSMUSG00000027109,Sp3,-0.21975299999999898,-1.8182349789758177,0.22484887342903118,0.4741823208735551
ENSMUSG00000040065,Pfpl,-0.5747402777783321,-1.8184269409859923,0.22486341719845793,0.4741976562557621
ENSMUSG00000030827,Fgf21,-0.4559358333341681,-1.8184820962727417,0.2248675962559752,0.4742020626863354
ENSMUSG00000024730,Ms4a8a,-0.4182019999999991,-1.8189800748284888,0.224905333300945,0.47424185106435407
ENSMUSG00000035021,Baz1a,-0.6585333333333345,-1.8190360416794749,0.22490957514065077,0.47424632327583816
ENSMUSG00000007907,Cabs1,-0.40932208333333264,-1.81903651172089,0.2249096107665835,0.47424636083641536
ENSMUSG00000030588,Yif1b,-0.9254311666666677,-1.819444142173799,0.22494050983985117,0.47427893674487714
ENSMUSG00000028492,Fam154a,-0.542567083333334,-1.8195810714237208,0.22495089086053754,0.4742898806221123
ENSMUSG00000022847,Thpo,-0.3654953333333344,-1.819654827636427,0.22495648286589293,0.47429577572005943
ENSMUSG00000057464,Olfr1415,-0.6756799999999998,-1.8196743805567133,0.2249579653557659,0.4742973385501609
ENSMUSG00000020051,Pah,-0.8348608333333347,-1.8202907513791056,0.22500470636205444,0.4743466099405101
ENSMUSG00000047347,Gm5806,-0.34048333333333325,-1.820570566089504,0.2250259306652867,0.47436898155896184
ENSMUSG00000024381,Bin1,-0.24910905555833196,-1.8215004295318393,0.2250964854293121,0.47444334269679883
ENSMUSG00000041126,H2afv,-0.8636819444466628,-1.8216884556646182,0.22511075656925097,0.4744583823363762
ENSMUSG00000006611,Hfe,-0.5056650000024989,-1.8217332092143363,0.2251141535703473,0.4744619621954402
ENSMUSG00000017421,Zfp207,-0.7168737499999995,-1.8219928029297856,0.22513385957813004,0.4744827284297396
ENSMUSG00000079641,Rpl39,-1.4086383333333323,-1.8221571196932642,0.22514633447231577,0.47449587403086635
ENSMUSG00000080152,Gm12260,-0.2511508333333339,-1.8222058285497171,0.22515003265464306,0.4744997709742788
ENSMUSG00000033268,Duox1,-0.4182293518500009,-1.8229429641018475,0.2252060111706403,0.47455875418186133
ENSMUSG00000076770,Trav8d-1,-0.6076066666666691,-1.8230175253016285,0.2252116746537329,0.47456472124856997
ENSMUSG00000045479,Olfr459,-0.5302408333333339,-1.8231722164433348,0.22522342534652515,0.4745771015825828
ENSMUSG00000024696,Lpxn,-0.3356832142850017,-1.8235335447582175,0.22525087655584947,0.47460602246057676
ENSMUSG00000057967,Fgf18,-0.5092410416666668,-1.8236723166634048,0.22526142092472445,0.4746171308799593
ENSMUSG00000065771,n-R5s54,-0.5288341666666669,-1.823926653289195,0.2252807483833547,0.4746374915483971
ENSMUSG00000059326,Csf2ra,-0.37822305555666524,-1.8246749361773407,0.2253376272611685,0.47469740599793514
ENSMUSG00000096228,Olfr5,-0.5098016666666672,-1.82476452054536,0.2253444383596551,0.4747045800912975
ENSMUSG00000034275,Igsf9b,-0.4281807777766655,-1.8263227794962396,0.22546296626519113,0.47482940754042513
ENSMUSG00000040138,Ndp,-0.4287122222200006,-1.8263546555032049,0.2254653919479278,0.474831961801149
ENSMUSG00000031844,Hsd17b2,-0.6197672222208341,-1.8267877974646172,0.22549835714141522,0.4748666730161375
ENSMUSG00000068252,Apol7b,-0.8427908333333329,-1.8269795086396097,0.22551295022523615,0.47488203822132097
ENSMUSG00000024966,Stip1,-0.49103600000000114,-1.827367656558763,0.22554250079290356,0.4749131507895981
ENSMUSG00000094164,Ighv2-3,-0.9796033333333316,-1.827506191371797,0.2255530492775949,0.4749242563584165
ENSMUSG00000071083,Gm10311,-0.5261783333333332,-1.8275533874491965,0.22555664312081952,0.4749280399395466
ENSMUSG00000026483,Fam129a,-0.6799483333333329,-1.8276711267636165,0.2255656090297436,0.47493747907460787
