MGI symbol,430AV2_Enrich,430AV2_Hedges_g,430AV2_Var_g,430AV2_SEg
0610005C13Rik,0.0718395833333334,0.3927991713430223,0.39917469419732265,0.631802733610201
0610008F07Rik,-0.03413916666666683,-0.24075042652478604,0.3947960386911455,0.6283279706420409
0610009B22Rik,0.9518533333333341,5.058482497595613,1.5552635119006584,1.2471020455041593
0610009D07Rik,0.011381041666665759,0.5023733675595995,0.8959659707470496,0.9431952356090695
0610009O20Rik,-0.9162829166666668,-5.843401212650075,1.9442222643333502,1.394353708473338
0610010K14Rik,-0.6789612500000004,-1.3045554553558172,0.46951895542872535,0.6852145324120945
0610012G03Rik,-0.34412555555555563,-1.0292261221322587,0.6750196226136732,0.798407325345056
0610031J06Rik,-1.8229279166666672,-3.522489714224777,0.9561584486433038,0.9778335485364079
0610037L13Rik,1.2010020833333326,4.9256769868674395,1.4949929937404005,1.2226990609877812
0610040J01Rik,0.07422666666666711,0.2294412978817495,0.39455433602304524,0.6281356032124316
1100001G20Rik,0.27058999999999944,1.1508657324372173,0.4523656371559812,0.6725813238233583
1110001A16Rik,0.1425104166666662,0.41183842890208533,0.39987104431153964,0.6323535753923905
1110001J03Rik,-0.4491066666666672,-2.2640114938013864,0.6251500057908235,0.790664281342482
1110004E09Rik,0.5639984649122803,2.724126805477356,0.7916550259119216,0.8775791388350453
1110004F10Rik,-0.5636987499999986,-1.7042263725697497,0.5241790732861628,0.7240021224320843
1110007C09Rik,-0.1819620833333344,-0.9917307543721426,0.43686736238640334,0.6609594256733187
1110008F13Rik,-0.691750833333332,-5.038315607436361,1.5460080110668253,1.2433857048666859
1110008J03Rik,-1.2099112500000002,-5.333904591709672,1.6853677398543114,1.298217138946452
1110008P14Rik,-4.402012083333333,-16.294472519865103,12.460790308362379,3.529984462906654
1110012L19Rik,1.4453066666666672,5.849784861918818,1.947615227912177,1.3955698577685665
1110032A03Rik,0.1265891666666672,0.2611052567636413,0.3952603653837701,0.6286973559541745
1110035H17Rik,0.3964270833333332,1.8553509770716439,0.5486308787024563,0.7406962121561419
1110037F02Rik,0.9873035416666673,6.60376764931976,4.258676506622603,1.7387366658241352
1110038F14Rik,1.9672150000000013,10.095765123127299,5.0250920683948594,2.2416717128952803
1110051M20Rik,-1.2865912499999999,-9.047882581554497,4.113260513315027,2.0281174801561734
1110057K04Rik,-0.8212102083333335,-3.2932385870170475,1.2023371065947954,1.0266316223716925
1110058L19Rik,0.7360437500000003,4.214879231035776,1.1996708643431848,1.095294875521284
1110059E24Rik,0.8144416666666663,3.0553155496831694,0.816477508703141,0.9035914501051573
1110059G10Rik,1.1651866666666688,10.060244883880294,4.992549054862408,2.2344012743601827
1190002N15Rik,-0.946941666666667,-4.329884043138718,2.7297703674847087,1.4620472467120789
1190005I06Rik,1.1032220833333337,5.893360919073206,1.970875227536033,1.403878637039553
1200011I18Rik,0.064491250000001,4.95470086310716,3.385656555261397,1.6033093644489984
1200014J11Rik,-0.012031666666667107,-0.02677114378310682,0.3921940353396723,0.6262539703184901
1300017J02Rik,0.06985791666666596,0.42053249264755743,0.4001999845775319,0.6326136139679037
1500015O10Rik,-1.6077645833333332,-4.468462426518359,1.2997594791154397,1.1400699448347191
1600012H06Rik,0.9167864583333335,2.5827818141507186,0.7601935089941888,0.8563854516745559
1600014C10Rik,-0.3341037500000006,-1.1553806403798137,0.452838932158991,0.6729330814865555
1600015I10Rik,0.02484749999999991,0.09072512812869415,0.3925355969185137,0.6265266130967732
1600029D21Rik,-0.17098895833333305,-3.0788678255459203,1.2472898404554809,1.0381057231278306
1700001C19Rik,-0.28918483974358977,-3.0611890106278277,1.3617735464683973,1.0661649793323997
1700001F09Rik,0.3357466666666662,2.564791529931169,0.6911685306972728,0.8313654615734724
1700001G17Rik,-0.028958750000000144,-0.11899644951652992,0.3928051017423125,0.6267416547049609
1700001K19Rik,0.04159124999999886,0.2607281385311957,0.39525142025251253,0.628690241893822
1700001O22Rik,-0.37747708333333385,-2.0111210650898896,0.5760072737173466,0.7589514304073396
1700008F21Rik,0.1077870833333332,1.362014559329818,0.4764834428708969,0.690277801229981
1700010I14Rik,0.5035794791666671,1.700245470055531,0.5250807776853745,0.7243732195609089
